order_id,house_number,road,suburb,state_district,state,postcode,city
44bbcb22af8e9eae1b1cbde1c70bd58d,53/55,Большая Пироговская улица,район Хамовники,Центральный административный округ,Москва,119435,
631e98e5fb2ebaa6497eca506ea183d9,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
30919ce405d56c744f522be5fdc9a2a9,52,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
17339e8596cf48f69a94fe47346ea10e,,Соловьиный проезд,район Ясенево,Юго-Западный административный округ,Москва,117593,
d8f338558d1197fe332c29ef8c6367dc,20,улица Октября,Южный Реутов,,Московская область,143969,
bde315da9866bbf124b2138e3771359a,18 к7,проспект Андропова,,Южный административный округ,Москва,115114,Даниловский район
6f9c59dcdc212adc8b9bf345e6853797,32,Октябрьский переулок,Марьина Роща,Северо-Восточный административный округ,Москва,127018,район Марьина Роща
0980a39876447ea7768f9ff29dbe621a,22,Беломорская улица,Левобережный,Северный административный округ,Москва,125195,район Левобережный
0fae1790d2b855398088517c7d2533b2,9 к1,Мукомольный проезд,Пресненский район,Центральный административный округ,Москва,123290,
77f20a3745ded49d07b825fdb1b718bf,3 с5,Зелёный проспект,Перово,Восточный административный округ,Москва,105275,район Перово
959ba69f666b755f28f60418016891d4,3,Можайский переулок,Дорогомилово,Западный административный округ,Москва,121165,район Дорогомилово
654985daafde46e82e3886719ca0ddb7,19/18 к1,Большая Филёвская улица,район Филёвский Парк,Западный административный округ,Москва,121309,
f394fc217d2a023f199dbe5d24ecf2fd,21 к14,Открытое шоссе,Метрогородок,Восточный административный округ,Москва,105122,район Метрогородок
48048a87d4aeb5123be7b168bcdab148,11 к1,улица Введенского,Коньково,Юго-Западный административный округ,Москва,117342,район Коньково
c45d7e8c62ec672fe1d26a7361852136,12,улица Скульптора Мухиной,Ново-Переделкино,Западный административный округ,Москва,119634,район Ново-Переделкино
a7772d5429f6d802a24bead43828261e,7 с10,Боровая улица,район Лефортово,Юго-Восточный административный округ,Москва,111020,
ae16abf51b802ec6b2281ff0e2e540ed,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
8a0d5c4f729f0d5faf7f65e4f6a2b38f,,Краснопресненская набережная,Пресненский район,Центральный административный округ,Москва,123317,
3ef38a9feefaff4a372dc541201a5c85,30,Новогиреевская улица,,Восточный административный округ,Москва,111397,район Перово
5aeaba3f6b9f7bf8ca349edd6922b2b1,5А,Открытое шоссе,,Восточный административный округ,Москва,105187,район Богородское
f28802b8289dd2cda50eea572c04fb9d,68,улица Большая Ордынка,район Замоскворечье,Центральный административный округ,Москва,115054,
2923851808a14014f5350a86eab8da2c,21 с5,Живописная улица,район Хорошёво-Мнёвники,Северо-Западный административный округ,Москва,123103,
2c48147f0195a563dba333d455fcd2d1,16,Планетная улица,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
c575660fa5ff2a08188cffe703d94b3c,,Волоколамское шоссе,Спас,Северо-Западный административный округ,Москва,125464,район Митино
97b4b4128565e2db2ac6adbfbe2e5968,18 с1,Неглинная улица,Тверской район,Центральный административный округ,Москва,115054,
d92ba79a0c897020a7985c5f88fb5f96,,проспект Мира (дублёр),Останкинский район,Северо-Восточный административный округ,Москва,127427,
50f76c1480db187a97314157a451c22c,56А,Нижегородская улица,Нижегородский,Юго-Восточный административный округ,Москва,109052,Нижегородский район
19b9f07c82c4ee20be5f455ab9c0d676,7 к3,Кременчугская улица,район Фили-Давыдково,Западный административный округ,Москва,121357,
49a5648d434b701b6945dda6813a92af,9,Гусятников переулок,Красносельский район,Центральный административный округ,Москва,101000,
a343f65e8b8e3f056fda544ddffecc85,52,Мытная улица,Даниловский,Южный административный округ,Москва,115191,Даниловский район
c4af1f79bb82c94c489ec2e08cb16df0,,Истринская улица,Кунцево,Западный административный округ,Москва,121467,Москва
0ca51a65a6622104cc8f7151a58d7ffc,19 с1,Новослободская улица,Тверской район,Центральный административный округ,Москва,127006,
6b7bbeff66edb83059d88aab860ed083,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
0e90962c08c34c766f08600a3e391a9f,5,1-я Аэропортовская улица,Аэропорт,Северный административный округ,Москва,125319,район Аэропорт
4b9f4a55349420996c7b060e30e1e8cd,6 к3,Балтийская улица,Сокол,Северный административный округ,Москва,125167,район Сокол
b8474706049d6461adbca54727707126,11,Беговая аллея,Беговой,Северный административный округ,Москва,125284,район Беговой
80477a729d283d3d263eca4df9970221,22 с11,Новосущёвская улица,Марьина Роща,Северо-Восточный административный округ,Москва,127055,район Марьина Роща
243439438c87dd4e4b3b34ceb4f68d0d,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
89595978eb258ddfdc06f234128e5130,19 к3,улица Архитектора Власова,Ломоносовский,Юго-Западный административный округ,Москва,117335,Ломоносовский район
30fb613d197e7f8eb955cd54d7140153,28,1-я Тверская-Ямская улица,Тверской район,Центральный административный округ,Москва,125047,
53281de144e7d26cf2d8019002737670,7/9,улица Правды,Беговой,Северный административный округ,Москва,127220,район Беговой
d0ecdb83c66f7f339ef2cc10c2d1024f,24А,Нахимовский проспект,,Юго-Западный административный округ,Москва,117218,район Черёмушки
fd06a048ccded5c5dbc915f8be852bda,2 с1,Большая Пироговская улица,район Хамовники,Центральный административный округ,Москва,119435,
6a47bde26986b7cb28e6161a5195670e,,Снежная улица,Свиблово,Северо-Восточный административный округ,Москва,127427,район Свиблово
8d4be31e70c55931a24bd23015fabb5c,,Нагатинская набережная,Нагатино,Южный административный округ,Москва,115114,район Нагатинский Затон
bc9beeb9ac989e7b08fd28c304bcc2e9,,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
67b5833580ee9f88b19a6a2418585083,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
a8fcba45b14dbc7e0de14a688af93cc8,7,Павшинский бульвар,Павшинская Пойма,,Московская область,143405,Красногорск
1fb1217eb0de11234a46c15bd3ef0336,,Южнопортовая улица,Южный порт,Юго-Восточный административный округ,Москва,115193,Южнопортовый район
762720e3d49d7f6c647a1076966c7e4f,4,улица Авиаконструктора Микояна,Хорошёвский район,Северный административный округ,Москва,125252,
1f71a622ab998b7ff5297fe357b730ee,7-9,Беговая улица,Беговой,Северный административный округ,Москва,125284,район Беговой
69201658f1a27e6a5777a03ee43b65b4,,Ясногорская улица,район Ясенево,Юго-Западный административный округ,Москва,117588,
1fb57420a9924e9bbae9768d113283c3,37Б,улица Генерала Сандалова,Хорошёвский район,Северный административный округ,Москва,125167,
a5cf9e37fc2a3988da793eac18a91ee3,,Шереметьевская улица,Марьина Роща,Северо-Восточный административный округ,Москва,127427,район Марьина Роща
05430dc941c322ffead5ff37288dbb18,7 с10,Боровая улица,район Лефортово,Юго-Восточный административный округ,Москва,111020,
2082186294fe86d84667d8da933c6c2a,10/32,улица Дружбы,район Раменки,Западный административный округ,Москва,119330,
ecf82faf0467857f12bfa28f51ecbcc8,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
a6571186e93d3461aa63fccc301d5491,,шоссе Энтузиастов,район Лефортово,Центральный административный округ,Москва,109544,
521ebfc1e8346ffebb8d5ae081dcbd6e,14,проспект Защитников Москвы,Люберецкие поля,Юго-Восточный административный округ,Москва,111674,район Некрасовка
297d5ba24b2840c3bb606f9b8b7b3707,8,Бережковская набережная,,Западный административный округ,Москва,121059,район Дорогомилово
cf830078834b32c82efdc67afc7cec9e,10,Нагатинская улица,Нагатино-Садовники,Южный административный округ,Москва,115114,район Нагатино-Садовники
4bc255abd687ee5a7f1f81d789607439,60 к2,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
e44b577d458b2a5489ae584bd2618f09,14/2 с1,улица Покровка,Басманный район,Центральный административный округ,Москва,115054,
9eafb3e35641445a8a0386248935ce8c,8 к1,Пролетарский проспект,Москворечье-Сабурово,Южный административный округ,Москва,115569,район Москворечье-Сабурово
cfb94c6e5bdcc798953b80e18c7d140d,1,площадь Сретенские Ворота,Мещанский район,Центральный административный округ,Москва,107045,
24c863a8091f468d0ae6b6d6c79249c2,7-9 с2,Хохловский переулок,Басманный район,Центральный административный округ,Москва,115054,
1cc671065f08b20cd2dcc156eeecbc7f,6-8 с1,улица Маросейка,Подкопаево,Центральный административный округ,Москва,101000,Москва
c3cab72367df005040c3f3cee7b4e8bc,10А,2-й Красногвардейский проезд,Пресненский район,Центральный административный округ,Москва,123317,
b71c508c2edac29e3ea9946af4b46081,11/4 с1,улица Маросейка,Подкопаево,Центральный административный округ,Москва,101000,Москва
076257b1b0222d4cb363c5619871e140,10/1,3-й Монетчиковский переулок,район Замоскворечье,Центральный административный округ,Москва,115054,
b3735c04519ea4a9f15790ac18d29dc9,6 с1,Новорогожская улица,Таганский район,Центральный административный округ,Москва,109544,
c86fe8e1adb49e97745891cbbce48b37,6Б,улица Горького,Костино,,Московская область,141080,Королёв
c1e50cfee228d2784de17f8af4101fea,99 к1,проспект Вернадского,Проспект Вернадского,Западный административный округ,Москва,119526,район Проспект Вернадского
7f5812eba0a0dedfc8ce6aab87771472,9,Новосходненское шоссе,Молжаниновский,Северный административный округ,Москва,141400,Молжаниновский район
05204f2d8ebd613cebe4ebb7f447c567,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
da7a8cdc8c0a70646b169490726990cb,73А,Измайловский проспект,район Измайлово,Восточный административный округ,Москва,105122,
256d4348d8a13b7e1770e6b9f2664e0f,14 к4,улица Академика Янгеля,район Чертаново Южное,Южный административный округ,Москва,117534,
b65815acfe14158c502c9a564748ba49,1А,улица Ленина,Южный Реутов,,Московская область,143969,
11108c024f8c96441d7467b6ae441100,47 к1,Планетная улица,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
089848821d36a792accb78e9cd04ccde,3 к2,улица Бориса Галушкина,Алексеевский,Северо-Восточный административный округ,Москва,127422,Алексеевский район
950dd6f1699164b0cd5786c224457d12,17 к1,Старобитцевская улица,Северное Бутово,Юго-Западный административный округ,Москва,117628,район Северное Бутово
7712d77b84ab0d1a18695d2d7666786e,,Можайское шоссе (дублёр),Можайский,Западный административный округ,Москва,121357,Можайский район
fb1c8bd740b81ed02bb700f30880f4a9,,,район Фили-Давыдково,Западный административный округ,Москва,121096,
9ac3dc9e5a21a72cc8039248b8b8a5c7,6В с3,проспект Вернадского,район Раменки,Западный административный округ,Москва,119311,
7fe829a27fe806a98f04343f23edf4db,18 к7,проспект Андропова,,Южный административный округ,Москва,115114,Даниловский район
a8dedf41a7caf4f74cf4db3a33ca0077,15,Планетная улица,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
6623c6e4260a4f47349f09e4289fdecb,12 к3,Коломенская улица,Нагатинский Затон,Южный административный округ,Москва,115142,район Нагатинский Затон
f9d1413a88275f9238127e994f87a906,,Смоленская улица,район Арбат,Центральный административный округ,Москва,123317,
14c0928ddab498c7c158d962b281882b,11 к1,улица Введенского,Коньково,Юго-Западный административный округ,Москва,117342,район Коньково
7d45701c085ae930f5583ffe52290cbc,40,Фрунзенская набережная,район Хамовники,Центральный административный округ,Москва,119146,
1301bbff4ceff2ca954c7db663675a45,5 к2,улица Фёдора Полетаева,Рязанский район,Юго-Восточный административный округ,Москва,109457,
80e66ecb59c5449577ba2730de4f26d3,,бульвар Дмитрия Донского,Северное Бутово,Юго-Западный административный округ,Москва,117624,район Северное Бутово
e0e79e98f18c25d8c6183e14a7822d96,2 к7,3-я улица Ямского Поля,Беговой,Северный административный округ,Москва,125040,район Беговой
48ca8611d0539f9e96e76c489e94539c,1,улица Намёткина,,Юго-Западный административный округ,Москва,117420,Обручевский район
88553e6b94c309a71526bd7c0bb72469,21 к1,Смольная улица,Головинский,Северный административный округ,Москва,125518,Головинский район
3d1cd1724153a5568ef79271f492d8c7,6,проспект Вернадского,район Раменки,Западный административный округ,Москва,119311,
671936590d954430d71e6d2159a09f4e,2/38 с2,Пятницкая улица,район Замоскворечье,Центральный административный округ,Москва,115054,
f7a848966732f4decde77d6b0057c412,5А,переулок Огородная Слобода,Басманный район,Центральный административный округ,Москва,101000,
b9f98babcba3ed98788ad98566910cf5,33/13 нужно,Варшавское шоссе,Канатчиково,Южный административный округ,Москва,115191,Донской район
fb0c9b4de0c6f2d703cd7d006fda043f,,А1,,,Московская область,142015,
7f4cc5d3717c739506804cbd8e723140,10 к1,улица Мнёвники,район Хорошёво-Мнёвники,Северо-Западный административный округ,Москва,123308,
d1dd6f04ff39368bd038513e58ea60a6,20 к1,3-й Михалковский переулок,Коптево,Северный административный округ,Москва,125008,район Коптево
dd6b00eaf112123fbe8eec47d3ea157e,14,улица Орджоникидзе,Донской,Южный административный округ,Москва,115419,Донской район
10debbb9bd2e97602cd300b6e2999019,,улица Бутырский Вал,Тверской район,Центральный административный округ,Москва,125047,
7882ec31be814b017eae0bf45dd5decb,5,улица Багрицкого,Кунцево,Западный административный округ,Москва,121357,Можайский район
0b5c07a90b162832bd4a36f2493b1741,4,2-й Новоподмосковный переулок,Войковский,Северный административный округ,Москва,125167,Войковский район
001a8da3b83fe77dd0f3a406acb414c2,18,бульвар Адмирала Ушакова,район Южное Бутово,Юго-Западный административный округ,Москва,117624,
3ff07ba439cce373b51d43259457b044,86,3-е Почтовое отделение,,,Московская область,140003,Люберцы
7020b1a3571afc2fd9e10f75043635ea,22/30,проспект Андропова,,Южный административный округ,Москва,115114,район Нагатино-Садовники
50533ea8f8a1cd0b67704b0a71748bcd,17 к1,Загорьевский проезд,район Бирюлёво Восточное,Южный административный округ,Москва,115569,
1570c846e4f4574f0c70ca407e5e395a,51,Чечёрский проезд,район Южное Бутово,Юго-Западный административный округ,Москва,117041,
8964d71b438200de673cfcf4a0d50e2a,4,улица Авиаконструктора Микояна,Хорошёвский район,Северный административный округ,Москва,125252,
1b9086cb361ee19a222ce47a0ecc84f2,14,Бакунинская улица,Басманный район,Центральный административный округ,Москва,105094,
fc09e9de9f0659422a9eab392f3d5db3,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
9c513091ee4dbf8c5855a7d2c7e5e901,,Бутырская улица,Бутырский,Северо-Восточный административный округ,Москва,127015,Бутырский район
e27bc95721b16000c17e065836a9e334,7-9,Беговая улица,Беговой,Северный административный округ,Москва,125284,район Беговой
4e1d6598eb727db107c12c1f6a96eceb,72 к2,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
435d2c7ec8900a2e2c4e4c52f7209475,22,Беломорская улица,Левобережный,Северный административный округ,Москва,125195,район Левобережный
ab3bc0d08b9b3eb96ca6265023f570c3,22,Большой Тишинский переулок,Пресненский район,Центральный административный округ,Москва,123557,
a1d59630d154695479847777b5307d5c,2,улица Измайловский Вал,Благуша,Восточный административный округ,Москва,105187,район Соколиная Гора
92e36c17dd70cb5cdf53268fd78ce2b9,11,Бутырская улица,Савёловский район,Северный административный округ,Москва,127015,
9cfebe5ab69dde4fcbb0c9ef8a54b272,10/32,улица Дружбы,район Раменки,Западный административный округ,Москва,119330,
a1f5dbdced2e369ec8972904c1f741b7,33А,Свободный проспект,Новогиреево,Восточный административный округ,Москва,111558,район Новогиреево
f9c0aee2780805330b634866ebd392b2,21/8,2-й Амбулаторный проезд,Аэропорт,Северный административный округ,Москва,125315,район Аэропорт
b07c950ac931598b09461b9c9dadc7da,40,Митинская улица,Митино,Северо-Западный административный округ,Москва,123430,район Митино
9a48128690a9e1119e42f58f800ad656,,,,,Московская область,142015,
9301e1157cd58b64f98fc84fd55bfc09,,,,Северо-Восточный административный округ,Москва,127427,район Отрадное
b414bd3449b180490d62193f4b60c72e,20,Большая Грузинская улица,Пресненский район,Центральный административный округ,Москва,123557,
0d5dbf02343ecc60a47b5c4dfb9e35da,,Новослободская улица,Тверской район,Центральный административный округ,Москва,127055,
8296f694becd3dc44a069cf64118c3f9,3,Комсомольская площадь,Красносельский район,Центральный административный округ,Москва,107140,
112ce1da9f21ca9ed87f2ee79418edf0,20 с1,Садовая-Самотёчная улица,Тверской район,Центральный административный округ,Москва,115054,
9ef45372db6c093176c9e262145ff8c1,9,Новосходненское шоссе,Молжаниновский,Северный административный округ,Москва,141400,Молжаниновский район
11e851c97f391c9348ce23b2cbe4f6ce,104,Чечёрский проезд,район Южное Бутово,Юго-Западный административный округ,Москва,117041,
e38626170f4057dc6b71997535bf55ae,10 к1,Большой Коптевский проезд,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
e841f83f3a69ab216d4714c6f8101389,3,улица Ивана Бабушкина,Академический,Юго-Западный административный округ,Москва,117292,Академический район
a80ab98c5f9c1310de13abc0dcccbb9f,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
3d018043c8a2108d6fd17357c8f50f55,6 к3,улица Маршала Захарова,Орехово-Борисово Северное,Южный административный округ,Москва,115569,район Орехово-Борисово Северное
7faa0ea86c12ac2de70ae1565684d554,23 к1,Смольная улица,Головинский,Северный административный округ,Москва,125518,Головинский район
80e227206f3953915d757e7a302ea6e3,72 к2,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
07c04fdfc7382529c715645e82cc8ac9,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
e8c1f63156c0caf22eb3cea2323ea117,27 к1,улица 50 лет Октября,Солнцево,Западный административный округ,Москва,119619,район Солнцево
2da12f14108396288343c06be6f8b672,,улица Брусилова,,Юго-Западный административный округ,Москва,117623,
2b4596b9f816fa98d2b1b12de407c747,20,,Люберецкие поля,Юго-Восточный административный округ,Москва,140009,район Некрасовка
3c70a2ec7843711ee0980ebaebb86a4f,8,улица Климашкина,Пресненский район,Центральный административный округ,Москва,123557,
2c4a184206b45a979371c04c43d7053a,11 с37,улица Золоторожский Вал,район Лефортово,Юго-Восточный административный округ,Москва,111033,
34b4c4b3cb7ad6dd90384dea849e9368,к1824,Новокрюковская улица,район Крюково,Зеленоградский административный округ,Москва,124482,
6ad15f607d3a13d20a193652a9b15aa1,16,Вятская улица,Савёловский район,Северный административный округ,Москва,127015,
a9aaf11c2d7b648c91c492bd5f560582,5,Советская улица,Железнодорожный,,Московская область,143986,Балашиха
ee931010218ed2683e05f6bbd745ac63,8,2-й Саратовский проезд,район Текстильщики,Юго-Восточный административный округ,Москва,109125,
b97fdd855dd02bc855e050c0bc98da78,,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
6cbf1c00d54cebee70c482be4e83f780,12,улица Сущёвский Вал,Марьина Роща,Центральный административный округ,Москва,103555,район Марьина Роща
5e1a3455d45c1cad2942706198e541f4,27 к1,улица Обручева,Обручевский,Юго-Западный административный округ,Москва,117630,Обручевский район
c127e5474a2c18d0280df5841d13bfa6,42 к16,Волгоградский проспект,район Текстильщики,Юго-Восточный административный округ,Москва,109316,
367ebc587063dd28b98bed3a67df00d2,37Б,улица Генерала Сандалова,Хорошёвский район,Северный административный округ,Москва,125167,
2548aaaccf77cc06dc9217887ff0e599,2,улица Измайловский Вал,Благуша,Восточный административный округ,Москва,105187,район Соколиная Гора
f388162e6baf49cf51de79cfd1c99c95,72 к2,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
7a66137a6d4ff0e79d3ea876a29dba82,,Сокольническая площадь,Сокольники,Восточный административный округ,Москва,101113,район Сокольники
c154078f7d95d3347a80930d4f96b66c,13,Высокая улица,Нагатино-Садовники,Южный административный округ,Москва,115533,район Нагатино-Садовники
40744f331a1e6625a198d25a97b1e8b7,4 с6,Осташковская улица,Лосиноостровский,Северо-Восточный административный округ,Москва,129337,Лосиноостровский район
86271e610db2ecee2d09e84f8a4919c6,7,Эльдорадовский переулок,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
445a85a4b84820644b9d4b839f980925,,улица Татьяны Макаровой,Кожухово,Восточный административный округ,Москва,111625,район Косино-Ухтомский
5f74a155870b7ea51f5d504bf427435c,7 к3,Кременчугская улица,район Фили-Давыдково,Западный административный округ,Москва,121357,
6b4b15d4bfc0b3ec9fd0c774a9be392f,28,улица Верхняя Масловка,Савёловский район,Северный административный округ,Москва,127083,
44010efb2c3739a6a7883b18bb98ce09,19/18 к1,Большая Филёвская улица,район Филёвский Парк,Западный административный округ,Москва,121309,
bcd088b555d8f9fa80603e4d8ebb5098,12,улица Красная Пресня,Пресненский район,Центральный административный округ,Москва,123317,
3f91b47eaece57fe92a983dac9b9646c,24,улица Самуила Маршака,Переделкино Ближнее,Новомосковский административный округ,Москва,108817,поселение Внуковское
be94a00056ad04eb7b0b3657dcd08f99,,улица Горбунова,Сетунь,Западный административный округ,Москва,121596,Можайский район
e55d759e417697afaab4bc1e2e607afe,72 к2,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
cdcb1657c64e28aeadf052794d7631b2,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
13c2728898997aa06132396cbd1c178d,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
3723415129e0ab1a838a4e39713183fd,43,,район Раменки,Западный административный округ,Москва,119192,
c4cb13543c53221f58c923370bd953a0,,Рязанский проспект,Рязанский район,Юго-Восточный административный округ,Москва,109428,
19766bfd251e4cd5c407520ecc642b40,,улица Куусинена,Хорошёвский район,Северный административный округ,Москва,125167,
5b59947006d7f12bb98acff9fb411ed6,20 к1,улица Полины Осипенко,Хорошёвский район,Северный административный округ,Москва,125167,
bb0cd1ea8e5c864ca068cba836cf2f39,к4,Проектируемый проезд №4305,Восточная промзона,,Московская область,143969,
97decf3e4286d6fc877642702754bf5f,,Нагатинская набережная,Нагатино,Южный административный округ,Москва,115114,район Нагатинский Затон
2bab42fd29f4dfe53314ac5c2f279270,62А,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
d390a3080baff1d40f3ae335bf8858ca,11,Беговая аллея,Беговой,Северный административный округ,Москва,125284,район Беговой
d4ddb97b74a4052b7b1c500d2f81f187,90,Алтуфьевское шоссе,Бибирево,Северо-Восточный административный округ,Москва,127543,район Бибирево
ef56bd805cf21a27e3ab94d4f07e1be0,,улица Авиаторов,Солнцево,Западный административный округ,Москва,119619,район Солнцево
a882fc083fd3b55262213e3ab54d2fcc,,Ленинградский проспект,,Северный административный округ,Москва,125167,район Аэропорт
9f7afff032432815c5a2e9e33a28cf1d,,Лужнецкая набережная,район Хамовники,Центральный административный округ,Москва,119270,
62277b95fd3fa49a6f3c0a0046a397cb,4,Ильменский проезд,Дегунино,Северный административный округ,Москва,127238,район Западное Дегунино
05280039e5a7f10957af7eeeed9f8da7,23,Магнитогорская улица,район Ивановское,Восточный административный округ,Москва,105568,
9bf364cb4c559cec3ebdd2cadbb99d66,6 с2,Тверская улица,Тверской район,Центральный административный округ,Москва,115054,
88d415a39149ebee5f2807f7ba88dedc,,,Люберецкие поля,Юго-Восточный административный округ,Москва,143988,район Некрасовка
cddb1c0e8b2a875434848b88083b1bf1,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
a11341baee61069a49b1091236ce0c2c,72 к2,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
01319caac8b5ab2ee3561ff644fda9a4,72 к3,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
aa8670f71d43983d5858c410e63c6276,5,Петровско-Разумовский проезд,Савёловский район,Северный административный округ,Москва,127083,
f7f84eac8d33bfff5529ef6f45b42aac,,Нагатинская набережная,Нагатино,Южный административный округ,Москва,115114,район Нагатинский Затон
a2f46ae12829fb43a1f2afcc4c2f81f1,11,проспект 60-летия Октября,Академический,Юго-Западный административный округ,Москва,117312,Академический район
ce4cd6f54b174b9f9ae2a9bb7f77ae64,17,улица Мельникова,Южнопортовый район,Центральный административный округ,Москва,109044,Южнопортовый район
8a07f20caae3661e883c42c163d5161e,6 к1,улица Пудовкина,район Раменки,Западный административный округ,Москва,119285,
0f90b0a23b5556eb19fefb1e96129a86,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
ab05c9aa1250ac699950a0daff9b0192,15 к1,Нагатинская улица,Нагатино-Садовники,Южный административный округ,Москва,115114,район Нагатино-Садовники
f4c745c84766fb4460249f073034f2af,,Международный переулок,,Новомосковский административный округ,Москва,142771,поселение Московский
00f12b7be81dbdf56b97b7f9e20b0d71,2 к2,Большая Черкизовская улица,Преображенское,Восточный административный округ,Москва,105187,район Преображенское
059892355e009293508b2714385c812c,19/18 к1,Большая Филёвская улица,район Филёвский Парк,Западный административный округ,Москва,121309,
138f6a75301244c19fd5b0b293c120e3,3 к3,3-й Некрасовский проезд,Новая Деревня,,Московская область,141207,Пушкино
efa152b8be4e618694d26ec40dc4b99c,10,6-я Кожуховская улица,Кожухово,Юго-Восточный административный округ,Москва,115193,Южнопортовый район
fffdfda358f35cf2d7f9d87d205655a7,7,улица Бутырский Вал,Тверской район,Центральный административный округ,Москва,125047,
0d3a17590cc1b816eb9ca0d63072ec17,1 с1,Привокзальная площадь,Железнодорожный,,Московская область,143989,Балашиха
c606969be56e35e9d4d5ef2c542185ab,99 к1,проспект Вернадского,Проспект Вернадского,Западный административный округ,Москва,119526,район Проспект Вернадского
e5ab9d85a4c7e8824a8427680b4d42d0,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
b9b25c95da71a3bb40695439609bb3d7,22/10 к1,Профсоюзная улица,Академический,Юго-Западный административный округ,Москва,117292,Академический район
ecb78003f9f62b5937ab0d482f3dadbd,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
e2bd2030870483b511201d010c0404bb,5,Крутицкая набережная,Таганский район,Центральный административный округ,Москва,115088,
18118fe2994a5a82474be5ef3bae3ce8,11,Беговая аллея,Беговой,Северный административный округ,Москва,125284,район Беговой
853ed192f1f7214b7d3b83ccd5e3a92c,36,проспект Андропова,,Южный административный округ,Москва,115487,район Нагатино-Садовники
f45153c852842fe52c71b8ab53839c94,137А с1,Ленинский проспект,район Тёплый Стан,Юго-Западный административный округ,Москва,117513,
2914446414676484fd14c6598d7f25d2,11 к1,улица Введенского,Коньково,Юго-Западный административный округ,Москва,117342,район Коньково
392f8843d17d9509fc5fbf5e5deda33c,,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
8c6e52ffe2f6eb9ce098934cdf1caf9c,,Каширское шоссе,,Южный административный округ,Москва,115569,район Орехово-Борисово Южное
e6b5b5040405f25b0f8ff28cf26e7c91,,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
b852dedb3bf02012f8da79aef248f929,10,Совхозная улица,Левобережный,,Московская область,141707,Химки
50ab1e262aee62d2bd98fa7d4fa38d4b,8,Нагатинская улица,Нагатино-Садовники,Южный административный округ,Москва,115114,район Нагатино-Садовники
778b983ec82164eaed22b7acc73e98a6,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
6327b5ba55a55ef83b033ad1f8388b15,7 с10,Боровая улица,район Лефортово,Юго-Восточный административный округ,Москва,111020,
3ba4bdbc2abfee935ba2abcbcdd8aebe,,улица Авиаконструктора Миля,Жулебино,Юго-Восточный административный округ,Москва,109153,район Выхино-Жулебино
eeaa8951b76ba416093ab1ccf7e82d07,74 к4,Проектируемый проезд № 6097,,Северный административный округ,Москва,125167,район Аэропорт
5f54722b29c76f2c5a8cffb7e0f7d0f8,3,улица Корнея Чуковского,Переделкино Ближнее,Новомосковский административный округ,Москва,119634,поселение Внуковское
01e7f4ee40795581c2c8e87c80eab295,6,улица Чистяковой,Микрорайон Кутузовский,,Московская область,143005,Одинцовский район
